1024:30001,30049,30049,30073,30073,30049,30049,30049,30049,30001,30049,30017,30060,30049,30068,30049,30037,30049,30049,30049,30068,30049,30087,30052,30008,30008,30073,30049,30033,30049,30027,30008,30073,30049,30008,30043,30028,30087,30008,30095,30049,30049,30049,30053,30087,30049,30049,30008,30049,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001
1553:30014,30037,30054,30014,30053,30088,30095,30010,30014,30010,30014,30014,30054,30050,30095,30023,30014,30054,30014,30056,30014,30054,30014,30054,30054,30086,30014,30014,30014,30014,30014,30034,30037,30014,30014,30054,30049,30053,30053,30066,30083,30014,30034,30014,30091,30014,30014,30053,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010
1555:30083,30072,30091,30083,30089,30012,30051,30083,30083,30083,30070,30083,30083,30083,30083,30089,30051,30056,30066,30083,30083,30044,30083,30083,30083,30069,30089,30039,30083,30089,30089,30083,30083,30056,30092,30089,30091,30083,30089,30083,30083,30089,30000,30040,30083,30083,30064,30073,30083,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
1556:30040,30018,30046,30099,30035,30035,30035,30035,30021,30035,30063,30035,30093,30068,30035,30025,30060,30076,30046,30025,30060,30035,30035,30024,30035,30088,30096,30035,30034,30035,30067,30035,30035,30025,30035,30052,30046,30046,30035,30025,30035,30035,30035,30035,30045,30025,30035,30035,30035,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018
1557:30049,30075,30069,30069,30029,30069,30069,30069,30010,30029,30029,30049,30069,30049,30029,30029,30069,30037,30023,30062,30029,30069,30069,30029,30029,30069,30029,30029,30069,30069,30069,30069,30062,30029,30092,30049,30069,30029,30069,30069,30069,30069,30069,30023,30069,30069,30092,30094,30080,30069,30069,30069,30069,30069,30069,30069,30069,30069,30069,30069,30069,30069,30069,30069,30069,30069,30069,30069,30069,30069,30069,30069,30069,30069,30069,30069,30069,30069,30069,30069,30069,30069,30069,30069,30069,30069,30069,30069,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010
1029:30086,30041,30041,30086,30041,30086,30073,30086,30030,30086,30086,30086,30097,30086,30032,30086,30030,30073,30086,30086,30041,30086,30019,30027,30027,30041,30086,30052,30086,30028,30072,30071,30086,30086,30086,30086,30041,30086,30086,30086,30086,30041,30032,30086,30086,30034,30008,30015,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30008,30008,30008,30008,30008,30008,30008,30008,30008,30008,30008,30008
1560:30024,30024,30024,30025,30024,30024,30025,30025,30079,30011,30011,30024,30096,30058,30024,30008,30024,30024,30024,30024,30054,30025,30024,30024,30024,30096,30068,30075,30024,30058,30024,30024,30028,30024,30097,30086,30024,30024,30024,30003,30024,30024,30024,30025,30024,30024,30024,30025,30075,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003
1032:30056,30042,30005,30056,30042,30056,30056,30030,30056,30038,30012,30056,30061,30056,30005,30056,30056,30059,30056,30038,30059,30007,30032,30032,30056,30056,30059,30038,30059,30056,30013,30061,30056,30059,30046,30053,30012,30042,30012,30056,30056,30056,30031,30031,30059,30038,30056,30056,30055,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005
1033:30097,30011,30045,30016,30020,30056,30011,30011,30011,30085,30011,30055,30043,30085,30032,30011,30011,30006,30032,30011,30085,30085,30097,30006,30011,30011,30052,30045,30007,30068,30085,30085,30011,30089,30011,30011,30011,30072,30065,30011,30011,30011,30006,30028,30011,30011,30011,30068,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006
1562:30008,30008,30008,30018,30033,30018,30018,30018,30031,30033,30063,30008,30018,30089,30029,30089,30018,30018,30018,30018,30018,30029,30018,30031,30008,30031,30016,30024,30018,30018,30031,30045,30021,30008,30018,30018,30018,30029,30031,30008,30018,30008,30018,30018,30018,30008,30018,30018,30018,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30008,30008,30008,30008,30008,30008,30008,30008,30008,30008,30008,30008
1034:30072,30036,30094,30092,30021,30073,30094,30094,30074,30051,30063,30073,30073,30063,30094,30021,30050,30077,30094,30026,30037,30094,30094,30094,30094,30026,30094,30094,30017,30085,30094,30026,30094,30074,30094,30017,30094,30094,30073,30073,30094,30031,30073,30063,30094,30017,30094,30021,30017,30092,30092,30092,30092,30092,30092,30092,30092,30092,30092,30092,30092,30092,30092,30092,30092,30092,30092,30092,30092,30092,30092,30092,30092,30092,30092,30092,30092,30092,30092,30092,30092,30092,30092,30092,30092,30092,30092,30092,30017,30017,30017,30017,30017,30017,30017,30017,30017,30017,30017,30017
1563:30008,30068,30068,30060,30060,30068,30008,30068,30060,30060,30068,30095,30068,30096,30051,30068,30068,30042,30068,30068,30060,30068,30068,30095,30068,30039,30060,30084,30068,30095,30008,30082,30042,30002,30068,30068,30063,30060,30060,30068,30041,30042,30008,30034,30068,30097,30060,30045,30039,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002
1035:30014,30014,30002,30014,30001,30022,30002,30014,30002,30014,30014,30051,30032,30014,30002,30002,30022,30014,30014,30014,30090,30014,30015,30023,30002,30014,30014,30076,30014,30023,30059,30014,30014,30033,30014,30001,30002,30002,30002,30014,30014,30002,30001,30014,30071,30001,30014,30014,30002,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30014,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001
1036:30045,30070,30065,30098,30086,30098,30098,30047,30031,30062,30001,30098,30098,30078,30029,30096,30098,30062,30098,30098,30027,30092,30098,30074,30046,30098,30098,30098,30098,30098,30028,30065,30098,30098,30089,30098,30021,30098,30095,30074,30098,30023,30095,30074,30046,30098,30098,30098,30098,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001
1566:30079,30009,30011,30079,30046,30079,30026,30079,30079,30079,30079,30035,30079,30000,30079,30061,30079,30011,30079,30096,30079,30000,30026,30079,30079,30096,30026,30045,30011,30079,30047,30079,30079,30078,30079,30079,30005,30000,30026,30079,30022,30079,30079,30079,30046,30079,30079,30000,30079,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
1039:30026,30074,30003,30026,30008,30026,30026,30017,30026,30066,30028,30026,30092,30066,30026,30016,30002,30066,30026,30026,30026,30026,30026,30066,30066,30026,30017,30026,30026,30026,30026,30066,30084,30054,30026,30026,30026,30099,30066,30026,30066,30069,30026,30026,30026,30008,30026,30066,30066,30066,30066,30066,30066,30066,30066,30066,30066,30066,30066,30066,30066,30066,30066,30066,30066,30066,30066,30066,30066,30066,30066,30066,30066,30066,30066,30066,30066,30066,30066,30066,30066,30066,30066,30066,30066,30066,30066,30066,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002
1040:30051,30088,30073,30064,30078,30059,30000,30073,30022,30000,30044,30073,30017,30073,30073,30086,30073,30000,30073,30003,30073,30096,30073,30045,30073,30000,30000,30086,30073,30073,30073,30073,30073,30012,30000,30073,30000,30073,30003,30003,30073,30003,30059,30000,30073,30073,30073,30003,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
1571:30076,30049,30084,30053,30049,30049,30049,30023,30049,30076,30074,30049,30096,30076,30049,30004,30049,30083,30049,30049,30049,30004,30069,30045,30049,30049,30049,30049,30074,30076,30075,30074,30049,30077,30031,30059,30049,30076,30070,30093,30096,30049,30049,30076,30049,30049,30049,30049,30049,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30004,30004,30004,30004,30004,30004,30004,30004,30004,30004,30004,30004
1043:30018,30052,30003,30055,30041,30044,30055,30094,30007,30018,30020,30041,30075,30041,30007,30069,30075,30041,30075,30041,30041,30020,30041,30010,30061,30055,30097,30041,30055,30041,30041,30002,30041,30041,30049,30091,30007,30056,30041,30055,30041,30055,30043,30041,30002,30041,30041,30075,30020,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002
1572:30059,30059,30048,30059,30059,30054,30059,30033,30031,30059,30059,30080,30059,30019,30059,30059,30036,30011,30059,30019,30048,30059,30059,30059,30059,30059,30049,30059,30055,30059,30080,30011,30031,30087,30059,30059,30059,30038,30080,30059,30059,30048,30029,30080,30059,30059,30048,30007,30059,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007
1573:30006,30047,30069,30026,30006,30057,30006,30019,30004,30004,30069,30006,30006,30006,30006,30006,30044,30006,30001,30057,30068,30036,30006,30006,30047,30006,30028,30006,30006,30006,30047,30006,30006,30028,30006,30057,30044,30003,30006,30004,30057,30006,30006,30006,30068,30006,30006,30006,30047,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001
1045:30073,30098,30082,30012,30029,30029,30051,30049,30012,30012,30037,30012,30029,30070,30029,30024,30025,30029,30017,30098,30029,30025,30029,30029,30031,30029,30054,30054,30024,30029,30012,30012,30060,30098,30098,30098,30029,30012,30098,30051,30060,30098,30024,30029,30098,30029,30060,30098,30047,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012
1574:30042,30042,30031,30042,30030,30042,30056,30089,30075,30020,30042,30057,30004,30030,30042,30030,30042,30020,30042,30093,30093,30042,30042,30011,30075,30019,30042,30020,30042,30089,30030,30031,30093,30019,30042,30042,30042,30030,30025,30042,30030,30089,30025,30089,30065,30089,30085,30085,30042,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30004,30004,30004,30004,30004,30004,30004,30004,30004,30004,30004,30004
1047:30049,30015,30059,30077,30012,30049,30015,30077,30014,30021,30011,30077,30015,30055,30015,30077,30059,30049,30015,30021,30077,30069,30077,30011,30015,30077,30055,30015,30015,30077,30055,30032,30015,30077,30077,30077,30069,30025,30048,30015,30052,30077,30077,30049,30015,30055,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30077,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011
1576:30025,30056,30056,30059,30059,30059,30097,30097,30059,30091,30077,30042,30097,30097,30059,30059,30059,30095,30063,30059,30066,30097,30059,30095,30031,30059,30001,30083,30059,30059,30095,30095,30078,30023,30097,30059,30095,30059,30059,30032,30059,30059,30059,30059,30097,30023,30081,30059,30095,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001
1048:30067,30009,30009,30085,30024,30034,30085,30085,30000,30067,30085,30009,30085,30085,30085,30009,30062,30086,30085,30009,30085,30085,30009,30098,30050,30085,30009,30098,30056,30085,30085,30085,30067,30009,30009,30085,30085,30085,30005,30062,30009,30034,30085,30085,30067,30085,30085,30085,30071,30062,30062,30062,30062,30062,30062,30062,30062,30062,30062,30062,30062,30062,30062,30062,30062,30062,30062,30062,30062,30062,30062,30062,30062,30062,30062,30062,30062,30062,30062,30062,30062,30062,30062,30062,30062,30062,30062,30062,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
1577:30044,30078,30066,30055,30027,30066,30066,30066,30078,30088,30077,30066,30030,30087,30078,30002,30080,30065,30078,30066,30066,30014,30078,30077,30066,30078,30078,30011,30078,30066,30059,30066,30036,30078,30059,30066,30087,30078,30066,30027,30078,30066,30066,30039,30059,30066,30059,30066,30078,30078,30078,30078,30078,30078,30078,30078,30078,30078,30078,30078,30078,30078,30078,30078,30078,30078,30078,30078,30078,30078,30078,30078,30078,30078,30078,30078,30078,30078,30078,30078,30078,30078,30078,30078,30078,30078,30078,30078,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002
1049:30083,30000,30000,30000,30000,30059,30001,30054,30000,30059,30073,30000,30000,30052,30059,30010,30052,30000,30000,30010,30006,30083,30000,30022,30010,30099,30000,30059,30052,30059,30000,30001,30054,30029,30000,30000,30022,30083,30000,30010,30001,30010,30010,30001,30000,30000,30054,30000,30000,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30095,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
1578:30032,30013,30016,30016,30016,30016,30032,30044,30016,30016,30032,30040,30016,30049,30009,30016,30085,30019,30079,30064,30032,30032,30032,30019,30014,30016,30087,30016,30016,30016,30032,30049,30016,30016,30069,30094,30016,30016,30028,30016,30014,30016,30087,30023,30044,30016,30016,30032,30016,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30009,30009,30009,30009,30009,30009,30009,30009,30009,30009,30009,30009
1052:30091,30070,30064,30064,30064,30064,30064,30070,30064,30047,30099,30094,30023,30064,30064,30008,30064,30091,30064,30064,30070,30070,30064,30064,30064,30013,30064,30091,30094,30016,30035,30070,30013,30064,30064,30064,30064,30064,30064,30002,30008,30064,30064,30088,30035,30064,30064,30064,30070,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002
1053:30014,30014,30014,30075,30034,30014,30034,30034,30065,30065,30092,30034,30099,30014,30034,30034,30034,30034,30014,30083,30020,30034,30014,30014,30014,30014,30014,30014,30078,30084,30004,30034,30034,30034,30034,30077,30083,30034,30014,30014,30075,30019,30001,30034,30014,30016,30076,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001
1582:30059,30059,30059,30059,30059,30059,30001,30087,30087,30084,30059,30089,30089,30075,30072,30072,30059,30072,30072,30059,30073,30059,30059,30089,30043,30072,30088,30025,30085,30059,30011,30057,30020,30059,30059,30020,30089,30007,30059,30007,30059,30007,30059,30009,30062,30059,30059,30084,30007,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30073,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001
1583:30053,30023,30018,30018,30001,30028,30018,30086,30018,30083,30078,30008,30018,30091,30077,30018,30018,30023,30023,30063,30001,30064,30086,30092,30095,30018,30018,30023,30091,30018,30008,30018,30037,30058,30091,30064,30018,30023,30018,30018,30018,30018,30020,30091,30082,30018,30091,30018,30018,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001
1056:30052,30021,30021,30021,30052,30052,30010,30092,30052,30082,30089,30037,30052,30036,30052,30052,30021,30052,30012,30052,30037,30052,30031,30041,30021,30052,30052,30052,30080,30082,30052,30052,30052,30052,30064,30086,30052,30080,30021,30021,30052,30052,30080,30052,30052,30052,30052,30052,30080,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010
1057:30076,30034,30018,30018,30022,30018,30036,30065,30076,30018,30062,30018,30018,30018,30059,30065,30018,30089,30018,30018,30018,30076,30076,30011,30062,30018,30018,30027,30076,30018,30018,30059,30011,30089,30018,30029,30062,30018,30018,30059,30062,30018,30088,30018,30011,30062,30076,30018,30059,30053,30053,30053,30053,30053,30053,30053,30053,30053,30053,30053,30053,30053,30053,30053,30053,30053,30053,30053,30053,30053,30053,30053,30053,30053,30053,30053,30053,30053,30053,30053,30053,30053,30053,30053,30053,30053,30053,30053,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011
1588:30045,30035,30065,30082,30016,30065,30050,30050,30099,30027,30027,30020,30065,30081,30027,30050,30081,30065,30050,30050,30050,30065,30065,30050,30066,30015,30050,30054,30065,30024,30011,30050,30050,30050,30050,30050,30050,30050,30051,30065,30050,30050,30099,30065,30065,30050,30027,30050,30024,30050,30050,30050,30050,30050,30050,30050,30050,30050,30050,30050,30050,30050,30050,30050,30050,30050,30050,30050,30050,30050,30050,30050,30050,30050,30050,30050,30050,30050,30050,30050,30050,30050,30050,30050,30050,30050,30050,30050,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011
1589:30042,30023,30042,30023,30091,30023,30093,30042,30090,30023,30042,30086,30042,30047,30090,30023,30090,30090,30042,30093,30023,30042,30086,30086,30047,30025,30048,30023,30090,30042,30038,30038,30058,30096,30042,30042,30058,30042,30082,30042,30042,30042,30097,30059,30038,30090,30059,30042,30027,30042,30042,30042,30042,30042,30042,30042,30042,30042,30042,30042,30042,30042,30042,30042,30042,30042,30042,30042,30042,30042,30042,30042,30042,30042,30042,30042,30042,30042,30042,30042,30042,30042,30042,30042,30042,30042,30042,30042,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023
1061:30071,30081,30098,30081,30081,30081,30081,30018,30092,30032,30013,30081,30081,30055,30085,30081,30083,30081,30072,30060,30081,30018,30085,30018,30032,30071,30081,30071,30028,30018,30081,30081,30078,30081,30032,30088,30098,30071,30098,30083,30071,30081,30018,30081,30063,30055,30079,30018,30032,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30013,30013,30013,30013,30013,30013,30013,30013,30013,30013,30013,30013
1062:30094,30003,30001,30095,30097,30097,30097,30097,30099,30095,30097,30070,30084,30097,30001,30004,30045,30094,30001,30097,30095,30099,30001,30097,30001,30097,30020,30097,30097,30097,30097,30001,30001,30070,30003,30097,30045,30097,30097,30023,30001,30097,30028,30097,30097,30001,30094,30097,30045,30097,30097,30097,30097,30097,30097,30097,30097,30097,30097,30097,30097,30097,30097,30097,30097,30097,30097,30097,30097,30097,30097,30097,30097,30097,30097,30097,30097,30097,30097,30097,30097,30097,30097,30097,30097,30097,30097,30097,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001
1063:30075,30091,30056,30034,30092,30087,30034,30092,30034,30034,30034,30092,30061,30036,30034,30095,30011,30034,30092,30091,30034,30092,30034,30034,30032,30011,30034,30034,30095,30058,30034,30034,30092,30032,30032,30034,30034,30058,30036,30034,30086,30081,30045,30032,30034,30034,30095,30095,30095,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003
1064:30033,30001,30096,30018,30001,30018,30001,30087,30087,30033,30007,30033,30033,30020,30033,30033,30098,30033,30038,30018,30033,30006,30023,30033,30001,30033,30033,30016,30033,30033,30033,30001,30033,30033,30099,30001,30033,30068,30058,30039,30033,30033,30001,30018,30018,30033,30048,30033,30033,30033,30033,30033,30033,30033,30033,30033,30033,30033,30033,30033,30033,30033,30033,30033,30033,30033,30033,30033,30033,30033,30033,30033,30033,30033,30033,30033,30033,30033,30033,30033,30033,30033,30033,30033,30033,30033,30033,30033,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001
1593:30091,30032,30087,30032,30087,30012,30087,30087,30096,30062,30087,30087,30089,30093,30087,30032,30087,30008,30087,30083,30087,30032,30051,30091,30035,30087,30087,30076,30012,30091,30019,30087,30087,30087,30032,30037,30032,30087,30037,30087,30012,30032,30087,30087,30087,30091,30050,30069,30087,30087,30087,30087,30087,30087,30087,30087,30087,30087,30087,30087,30087,30087,30087,30087,30087,30087,30087,30087,30087,30087,30087,30087,30087,30087,30087,30087,30087,30087,30087,30087,30087,30087,30087,30087,30087,30087,30087,30087,30008,30008,30008,30008,30008,30008,30008,30008,30008,30008,30008,30008
1594:30020,30069,30083,30001,30096,30071,30071,30071,30070,30059,30093,30071,30071,30081,30001,30001,30001,30069,30001,30001,30001,30001,30001,30096,30001,30069,30001,30099,30001,30001,30001,30001,30001,30071,30001,30086,30001,30071,30070,30001,30001,30071,30056,30001,30001,30067,30001,30071,30001,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001
1067:30015,30094,30015,30080,30079,30015,30079,30010,30068,30015,30029,30034,30009,30015,30015,30068,30079,30015,30051,30015,30068,30015,30066,30068,30015,30002,30068,30015,30015,30009,30007,30079,30015,30066,30068,30015,30018,30083,30015,30015,30074,30031,30035,30015,30066,30068,30042,30017,30068,30015,30015,30015,30015,30015,30015,30015,30015,30015,30015,30015,30015,30015,30015,30015,30015,30015,30015,30015,30015,30015,30015,30015,30015,30015,30015,30015,30015,30015,30015,30015,30015,30015,30015,30015,30015,30015,30015,30015,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002
1068:30003,30075,30075,30075,30016,30075,30022,30075,30064,30075,30075,30085,30016,30075,30038,30075,30075,30075,30075,30085,30003,30041,30064,30075,30075,30075,30054,30044,30075,30041,30075,30080,30016,30031,30095,30062,30041,30016,30043,30075,30098,30016,30003,30075,30075,30024,30067,30075,30075,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30064,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003
1069:30068,30016,30044,30016,30068,30087,30068,30012,30068,30049,30068,30042,30068,30064,30052,30068,30008,30012,30012,30068,30068,30015,30068,30012,30087,30064,30012,30068,30068,30012,30000,30037,30068,30010,30057,30079,30055,30064,30068,30081,30014,30012,30014,30068,30064,30068,30016,30015,30055,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30068,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
